,min_timestamp,max_timestamp,med_timestamp,mean_timestamp,min_gas,max_gas,med_gas,mean_gas,out_count,min_outgoing_priceETH,max_outgoing_priceETH,med_outgoing_priceETH,mean_outgoing_priceETH,in_count,min_incoming_priceETH,max_incoming_priceETH,med_incoming_priceETH,mean_incoming_priceETH,address,label
835,1.648816134e+18,1.648816134e+18,1.648816134e+18,1.648816134e+18,52145.0,52145.0,52145.0,52145.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x02ff826dd9f737918f111c2c1cee629e7e87f0b4,None
40590,1.649149941e+18,1.649149941e+18,1.649149941e+18,1.649149941e+18,177870.0,177870.0,177870.0,177870.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x8d863b0226b11f9734955b84f3160dd878ca7210,None
84061,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4032c60f3e8e74c3e6d0faed5d18113458c73c6f,None
111800,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xeeb68e1bc04a47c354cd7f074ac918e39f3fb81e,None
10263,1.649069217e+18,1.649069217e+18,1.649069217e+18,1.649069217e+18,182682.0,182682.0,182682.0,182682.0,1.0,4.999999918875795e-18,4.999999918875795e-18,4.999999918875795e-18,4.999999918875795e-18,,,,,,0x2404990a7fd013d028fbc7af0b408091a23247c1,None
103830,,,,,,,,,,,,,,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0xbc788ca7e31d908e028b4a11b93c052e486cd791,None
82959,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x396e3fbafa26db4210fbacb447dda46f0ed323c2,None
82971,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x397f289e020e2ba0aa82b60fd56cc41859327082,None
36427,1.649509145e+18,1.649509145e+18,1.649509145e+18,1.649509145e+18,54173.0,54173.0,54173.0,54173.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x7f46d546681a0bd8854907896beba247872163a6,None
20729,1.649367337e+18,1.649367337e+18,1.649367337e+18,1.649367337e+18,199170.0,199170.0,199170.0,199170.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x486a014ab0a70dafbf685654e506c197b96fefc1,None
34612,1.649372437e+18,1.649379105e+18,1.649375282e+18,1.649375608e+18,169830.0,174630.0,174630.0,173030.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,7.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x79296381bd8690482376fe355e0f68dca8bb6b4e,None
18249,1.649118985e+18,1.649126951e+18,1.6491213955e+18,1.649122891e+18,52520.0,82146.0,82126.0,71033.25,8.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,8.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3feb87bcf51b210632079f6369e4d353237da63b,None
55754,1.649020095e+18,1.649020095e+18,1.649020095e+18,1.649020095e+18,82128.0,82128.0,82128.0,82128.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc1fdbb61ea97961799ec42818cf0df9d6be7aec4,None
8147,1.648823394e+18,1.648823394e+18,1.648823394e+18,1.648823394e+18,62456.0,62456.0,62456.0,62456.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1caadb9325f298cdf648ec79dcb92597cc21f6cf,None
10928,1.64887569e+18,1.64948599e+18,1.64918084e+18,1.64918084e+18,183791.0,199158.0,191474.5,191474.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x2659c99676df9f4c76585a802436ed9f8613dff1,None
89059,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5ea886363c487e83da264cfabfb0b703fbc6f892,None
9481,1.649308967e+18,1.649308967e+18,1.649308967e+18,1.649308967e+18,52628.0,52628.0,52628.0,52628.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x2143258f5aa16d42ca29cb314ccaaf1029657965,None
96456,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8df9505262083402d0850f85ffc7f6d34bd38169,None
18531,1.649523655e+18,1.649523655e+18,1.649523655e+18,1.649523655e+18,194986.0,194986.0,194986.0,194986.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x40da488b9077f9897c10fa9a269a63240ae9bfbe,None
51623,1.648734396e+18,1.648734396e+18,1.648734396e+18,1.648734396e+18,197051.0,197051.0,197051.0,197051.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xb39391662407fc96ecb2f04732c59cc8a61c1b3c,None
103628,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbb2dae8c67574f56d6ea3155d1b56e304d3690b3,None
59395,1.649178727e+18,1.649178727e+18,1.649178727e+18,1.649178727e+18,735697.0,735697.0,735697.0,735697.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xce88c278b91e832c08920ddf199cabc0ce5487b9,None
3756,1.649172776e+18,1.649172776e+18,1.649172776e+18,1.649172776e+18,52628.0,52628.0,52628.0,52628.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0d1d74535bcabda2da2cff5a53c2b899901d423b,Take Action 
5179,1.648554715e+18,1.648554715e+18,1.648554715e+18,1.648554715e+18,52255.0,52255.0,52255.0,52255.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1227c1cc52bddfc5caca770e4f65b573621a249f,None
87423,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x545f7d180f0780fe98e3c221e05a4d9b25aaf7ce,None
55273,1.64947671e+18,1.64947671e+18,1.64947671e+18,1.64947671e+18,184791.0,184791.0,184791.0,184791.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc05fd2173ca95d05b5c95a2b737050aec601a482,None
39151,1.648596926e+18,1.648596926e+18,1.648596926e+18,1.648596926e+18,370487.0,370487.0,370487.0,370487.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x88cd84281597837091e9cfcbb2163d116585d61c,None
3079,1.649406338e+18,1.649406338e+18,1.649406338e+18,1.649406338e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0ac1d4d5027b9409e60b32055f3402cc1d7fce8d,None
96732,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8fb360a7e27b5d864cabac9ef85a3c1017f7a179,None
28438,1.649200454e+18,1.649200454e+18,1.649200454e+18,1.649200454e+18,194810.0,194810.0,194810.0,194810.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x634608329efc04c6c068518ec13fe9fbf89cf6a5,None
95587,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x888c141f031c9e81a2ba6025ee83acd02bb00bac,None
2204,1.649470007e+18,1.649470007e+18,1.649470007e+18,1.649470007e+18,199117.0,199117.0,199117.0,199117.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x07b96a099dd1e4ff71f1b83e2ad305e084d9a2ad,None
34790,1.649391325e+18,1.649391325e+18,1.649391325e+18,1.649391325e+18,196549.0,196549.0,196549.0,196549.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x79b4207b15fae22fbf3245178ce71ceda6ee67e5,None
54186,1.64950157e+18,1.649503991e+18,1.649503557e+18,1.6495029619999995e+18,52382.0,52540.0,52540.0,52499.46484375,15.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,15.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbcbda6e6ab2abe4d7f261594ad79a9718bacf8b9,None
39373,1.64884046e+18,1.649008743e+18,1.6489246015e+18,1.6489246015e+18,180126.0,218971.0,199548.5,199548.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x8982efdb8cfd1ee0b6ad66785a91b664647c6f5c,None
114202,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfe6da8a6a50d92a05bce2c4083ed18b1bf88ccbd,None
20406,1.649169577e+18,1.649169577e+18,1.649169577e+18,1.649169577e+18,228645.0,228645.0,228645.0,228645.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x47465f4076fed772af45794ca5d485431ee29c01,None
71293,1.648754442e+18,1.649107907e+18,1.648977412e+18,1.6489465869999997e+18,52394.0,59863.0,52394.0,54883.66796875,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf7de85ec11cc21af1ce76f4a711e4d749f2a6a0f,None
18911,1.649509086e+18,1.649509086e+18,1.649509086e+18,1.649509086e+18,199170.0,199170.0,199170.0,199170.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x421f1b936d4babaae689c2f36afad46f88fea64e,None
75265,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x09d86ab1b14b4c30d3e6a493cf1ad65241124d16,None
58610,1.649259025e+18,1.649259025e+18,1.649259025e+18,1.649259025e+18,54212.0,54212.0,54212.0,54212.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcbc474eff52a20a2015d14e7472d10a0d9e4ed28,None
59039,1.648935377e+18,1.648935377e+18,1.648935377e+18,1.648935377e+18,201924.0,201924.0,201924.0,201924.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xcd460ffe811fa41507faefa6ccb98b7172f851e6,None
30344,1.649195496e+18,1.649195496e+18,1.649195496e+18,1.649195496e+18,51874.0,51874.0,51874.0,51874.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6a0129cee67778cd45df5a35a3802e4fd80b77b9,None
5261,1.649096638e+18,1.649280879e+18,1.6491887585e+18,1.6491887585e+18,185466.0,197197.0,191331.5,191331.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x127a9e61dc7d82fc93ba22f3e99bc698ad6f731d,None
104301,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbf6bff6ee6ea4b9dde2e96728fe8e048b9e98a4d,None
95854,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8a25e2b7a16a1b28ab2018f3efc9fb306bf4c63e,None
29955,1.648941552e+18,1.649295697e+18,1.6491186245e+18,1.6491186245e+18,197149.0,201924.0,199536.5,199536.5,2.0,2.00000009162741e-18,4.999999918875795e-18,3.500000108649179e-18,3.500000108649179e-18,,,,,,0x68aeb84e5f44dc0d409cbdf8b1b17fb42b367d56,None
62935,1.649256678e+18,1.649256678e+18,1.649256678e+18,1.649256678e+18,218971.0,218971.0,218971.0,218971.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xda79877fec29ab6ae9a83ee9ac64ce17154f5de9,None
24159,1.64857653e+18,1.64857653e+18,1.64857653e+18,1.64857653e+18,201888.0,201888.0,201888.0,201888.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,,,,,,0x546c763f9f6162b65c3feb343fb6209cf5a6cffb,None
92027,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x71f55598518b5fbf53aa9706428d1fa68a25f80a,None
105735,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xc8bee09105eab7e4eb9e2afa0b06b60ce554d679,None
47377,1.648626367e+18,1.648626367e+18,1.648626367e+18,1.648626367e+18,67256.0,67256.0,67256.0,67256.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa4e8d0536f1e9576227c03568bee6b40ba135655,None
98829,,,,,,,,,,,,,,3.0,1.000000045813705e-18,53.30978775024414,6.513010501861572,19.940933227539062,0x9c48d7b9e2dc3c625b5ad89cdcbae6b9d256fcc2,None
15193,1.648855493e+18,1.648855493e+18,1.648855493e+18,1.648855493e+18,236298.0,236298.0,236298.0,236298.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x3553d75df51c8dba8f7de79eb3e654b4e4cb7289,None
46598,1.648416167e+18,1.648416167e+18,1.648416167e+18,1.648416167e+18,37257.0,37257.0,37257.0,37257.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa22efd9b9573cb91dce25474d7c2b06542baacbc,None
12785,1.648990609e+18,1.648990609e+18,1.648990609e+18,1.648990609e+18,3551113.0,3551113.0,3551113.0,3551113.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x2d01b6ff8df1292959e9c47b8ddec43c00224479,None
44436,1.649575746e+18,1.649575746e+18,1.649575746e+18,1.649575746e+18,35402.0,35402.0,35402.0,35402.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0x9a9c910c339b4d33c8acb20aa05bf6a81d100f41,None
93445,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x7b029001f4e0fda90ceaf548c67629498436cc3a,None
45605,1.648535302e+18,1.648535302e+18,1.648535302e+18,1.648535302e+18,64616.0,64616.0,64616.0,64616.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x9e9fb1019b1e8d627083e9e99813680ad2552caf,None
56497,1.648772848e+18,1.648854415e+18,1.6488136315e+18,1.6488136315e+18,198300.0,218784.0,208542.0,208542.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc47583e8f714cef2febfe3dc5c920cc16497506e,None
106065,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcaf6678b39a4369a06a928b155ca5472ba80ab7b,None
9484,1.649474303e+18,1.649474303e+18,1.649474303e+18,1.649474303e+18,199129.0,199129.0,199129.0,199129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x2145a6036181824dcb08b1369ad87a069c07172e,None
47404,1.649322961e+18,1.649322961e+18,1.649322961e+18,1.649322961e+18,201827.0,201827.0,201827.0,201827.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xa4faf18e326a1061f5cb88cf5a714c9187d777c9,None
60644,1.649172613e+18,1.649172652e+18,1.6491726325e+18,1.6491726325e+18,196519.0,196548.0,196533.5,196533.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xd2db1deeefd6cc306d5519c3451adedb399714ab,None
76466,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1145fdb011cc4f8ea0582f65b32558f99d175aa8,None
47503,1.648958259e+18,1.648958259e+18,1.648958259e+18,1.648958259e+18,82128.0,82128.0,82128.0,82128.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,14.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa54b0799b46c16d01d502f59e64abc32e84914c0,None
19718,1.649458541e+18,1.649458541e+18,1.649458541e+18,1.649458541e+18,51330.0,51330.0,51330.0,51330.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4508d9a2495289fd709ba4a3de288211289b8221,None
39564,1.64899933e+18,1.64899933e+18,1.64899933e+18,1.64899933e+18,177696.0,177696.0,177696.0,177696.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x8a2a7e4770bfad9403aed6b82fe287dcab136371,None
23560,1.648518519e+18,1.648518519e+18,1.648518519e+18,1.648518519e+18,194283.0,194283.0,194283.0,194283.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x524876bae34ab373a8d4ca9bc79b272f30aaf627,None
111127,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xea405df55de2a871e046c05c19d8a60598e4434a,None
39409,1.64849179e+18,1.64849179e+18,1.64849179e+18,1.64849179e+18,194975.0,194975.0,194975.0,194975.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x89a44329483334f3b9f0eb033ff5ca2c9d11858f,None
99711,,,,,,,,,,,,,,18.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa212b52f72b7434cd8a8bc8f06c1e6b84afb7979,None
3391,1.648687255e+18,1.648687255e+18,1.648687255e+18,1.648687255e+18,199129.0,199129.0,199129.0,199129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x0bc1b770ee54998e6bf90baac746628cbfcdb322,None
107080,,,,,,,,,,,,,,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0xd13b71e2b9a2e31554df706a315b29d246393965,None
111414,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xebf1446048d96ab2864ccc2b4fd321c194671e5f,None
11016,1.649130229e+18,1.649130229e+18,1.649130229e+18,1.649130229e+18,206549.0,206549.0,206549.0,206549.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x26aba21ca21c1319dfb55384833bf527fba50b2f,None
36300,1.648528863e+18,1.648528863e+18,1.648528863e+18,1.648528863e+18,199129.0,199129.0,199129.0,199129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x7edc4de03e3d24d9b2b7846ff0539f89f92181ef,None
57724,1.649449822e+18,1.649449822e+18,1.649449822e+18,1.649449822e+18,182041.0,182041.0,182041.0,182041.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xc8c1ac58da7220971bbf8905669e99e39f741e06,None
93411,,,,,,,,,,,,,,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,0x7ace2be958456b9d7dbb93b09be2a40d9122ea4e,None
26174,1.649269116e+18,1.649269116e+18,1.649269116e+18,1.649269116e+18,248826.0,248826.0,248826.0,248826.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x5b79817fae470e18c7c3e72971df2eb36e81e22c,None
109300,,,,,,,,,,,,,,3.0,1.000000045813705e-18,2.00000009162741e-18,1.000000045813705e-18,1.3333333599524144e-18,0xdec00a8df45f9cf321636340921d3d9c91d23723,None
91942,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x71826e40230e301c9a339a371eb5dde79c15a8d5,None
103355,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb991c49fe6a770dbaf1b264b8cffcb3baa8c416f,None
25388,1.648848013e+18,1.649322582e+18,1.6490852975e+18,1.6490852975e+18,181178.0,201720.0,191449.0,191449.0,2.0,1.000000045813705e-18,2.00000009162741e-18,1.5000000170217692e-18,1.5000000170217692e-18,,,,,,0x58cf27e61466b02ee77486426eedf712e824e3f7,None
96107,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8bd555de90edd90f8f5d944a67acbaf144ec33d5,None
96513,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8e5c68a92bccf3589fb60913b95465b27656e4a1,None
77411,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x173a71105ffb03fa5452f5e6f0991452168cf059,None
8162,1.648655347e+18,1.649369217e+18,1.6493621215e+18,1.64918720175e+18,177701.0,315065.0,215095.0,230739.0,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x1cb829a70780c8a6fd40a6c0ba1a7193b3cf9d24,None
49855,1.648432864e+18,1.648432864e+18,1.648432864e+18,1.648432864e+18,37257.0,37257.0,37257.0,37257.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xad84781b4e29a804c07ad749b858faba162e91b5,None
109789,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe1cdef1e0fb87ecbb4cc7b33e7c7996ae25fa262,None
87457,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x549db9b3874d4be1e9d1fbac533c2dfc13e6eca0,None
54727,1.648762288e+18,1.648762288e+18,1.648762288e+18,1.648762288e+18,52510.0,52510.0,52510.0,52510.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbe8b29ea37da4687a2aa90ddec1dc079a2463991,None
53607,1.648608891e+18,1.648608891e+18,1.648608891e+18,1.648608891e+18,234253.0,234253.0,234253.0,234253.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xba944d48121aa3722e5d3be228ddd258fe12f306,None
68318,1.649476114e+18,1.649476114e+18,1.649476114e+18,1.649476114e+18,199153.0,199153.0,199153.0,199153.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xed985b9a68783f6d9f75b00d1c5f034782b72d33,None
110346,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe55c69cfd20cfa25651c72b84383de6104104eb4,None
48202,1.649381282e+18,1.649381282e+18,1.649381282e+18,1.649381282e+18,51862.0,51862.0,51862.0,51862.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xa7c6d7fcbd5819caa4b9bc0e4678e49b9f03f800,None
66915,1.649104007e+18,1.649104007e+18,1.649104007e+18,1.649104007e+18,56822.0,56822.0,56822.0,56822.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe8b55cb34f2a546b3379ea1d354a99f600214803,None
29923,1.649282621e+18,1.649282621e+18,1.649282621e+18,1.649282621e+18,37129.0,37129.0,37129.0,37129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6890cd12698ae45ca479bd7f7214800f682c0760,None
68300,1.649311814e+18,1.649311814e+18,1.649311814e+18,1.649311814e+18,199158.0,199158.0,199158.0,199158.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xed8ccfdc9c6cfe6b51ac0fd575ac8eb96eba6692,None
99395,,,,,,,,,,,,,,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0x9ffe162b9b7fbca991840b936f95b40808a1a998,None
